time,open,high,low,close
2008-04-30,7260,7460,7250,7290
2008-05-01,7280,7370,7200,7260
2008-05-02,7260,7570,7250,7530
2008-05-07,7650,7680,7490,7590
2008-05-08,7610,7640,7400,7420
2008-05-09,7420,7430,7100,7130
2008-05-12,7130,7280,7010,7230
2008-05-13,7250,7480,7200,7480
2008-05-14,7500,7620,7350,7580
2008-05-15,7600,7840,7590,7730
2008-05-16,7720,7890,7670,7730
2008-05-19,7700,7830,7690,7750
2008-05-20,7730,7770,7590,7670
2008-05-21,7630,7650,7310,7390
2008-05-22,7410,7480,7120,7460
2008-05-23,7440,7640,7380,7520
2008-05-26,7490,7500,7140,7160
2008-05-27,7180,7410,7170,7400
2008-05-28,7400,7470,7130,7200
2008-05-29,7240,7630,7210,7600
2008-05-30,7570,7840,7560,7810
2008-06-02,7810,7940,7660,7910
2008-06-03,7870,7870,7590,7660
2008-06-04,7660,7900,7630,7850
2008-06-05,7830,7860,7700,7820
2008-06-06,7850,8080,7840,7990
2008-06-09,7990,8020,7540,7700
2008-06-10,7680,7790,7450,7520
2008-06-11,7470,7680,7370,7640
2008-06-12,7660,7660,7290,7350
2008-06-13,7400,7520,7270,7430
2008-06-16,7410,7850,7350,7790
2008-06-17,7800,7880,7760,7840
2008-06-18,7850,7950,7780,7890
2008-06-19,7880,7890,7530,7590
2008-06-20,7560,7670,7360,7410
2008-06-23,7410,7450,7120,7300
2008-06-24,7320,7350,7200,7340
2008-06-25,7350,7360,7100,7330
2008-06-26,7360,7430,7270,7300
2008-06-27,7270,7290,6920,6980
2008-06-30,7010,7080,6890,6920
2008-07-01,6940,7050,6820,6910
2008-07-02,6870,6960,6700,6740
2008-07-03,6750,6870,6590,6670
2008-07-04,6650,6760,6580,6730
2008-07-07,6710,6880,6630,6820
2008-07-08,6840,6850,6440,6450
2008-07-09,6430,6760,6360,6570
2008-07-10,6600,6650,6370,6500
2008-07-11,6500,6640,6370,6540
2008-07-14,6490,6650,6420,6500
2008-07-15,6540,6540,6170,6210
2008-07-16,6160,6290,6100,6180
2008-07-17,6150,6400,6110,6370
2008-07-18,6400,6480,6220,6300
2008-07-22,6480,6680,6410,6650
2008-07-23,6630,6860,6550,6810
2008-07-24,6840,7110,6790,7110
2008-07-25,7070,7070,6780,6810
2008-07-28,6770,6930,6750,6800
2008-07-29,6750,6800,6470,6580
2008-07-30,6590,6840,6560,6820
2008-07-31,6830,6940,6700,6810
2008-08-01,6810,6850,6480,6480
2008-08-04,6520,6580,6360,6400
2008-08-05,6370,6520,6340,6370
2008-08-06,6360,6750,6350,6680
2008-08-07,6690,6710,6480,6580
2008-08-08,6620,6660,6590,6620
2008-08-11,6620,6920,6590,6840
2008-08-12,6840,6880,6730,6760
2008-08-13,6750,6750,6390,6490
2008-08-14,6500,6550,6350,6400
2008-08-15,6430,6480,6400,6480
2008-08-18,6480,6720,6370,6620
2008-08-19,6600,6610,6230,6300
2008-08-20,6300,6380,6190,6310
2008-08-21,6320,6360,6170,6200
2008-08-22,6170,6190,6070,6120
2008-08-25,6140,6400,6130,6320
2008-08-26,6310,6340,6100,6230
2008-08-27,6240,6240,6130,6230
2008-08-28,6220,6310,6170,6220
2008-08-29,6210,6540,6190,6510
2008-09-01,6500,6520,6270,6290
2008-09-02,6280,6370,5930,6060
2008-09-03,6070,6240,6060,6130
2008-09-04,6140,6150,5960,6030
2008-09-05,6040,6060,5600,5650
2008-09-08,5660,6130,5570,6100
2008-09-09,6070,6110,5780,5840
2008-09-10,5890,5920,5570,5780
2008-09-11,5780,5810,5510,5570
2008-09-12,5550,5740,5480,5670
2008-09-16,5070,5150,4980,5080
2008-09-17,5100,5340,5050,5230
2008-09-18,5190,5200,4740,4910
2008-09-19,4970,5390,4940,5380
2008-09-22,5430,5750,5430,5550
2008-09-24,5500,5640,5360,5620
2008-09-25,5600,5640,5370,5540
2008-09-26,5500,5630,5310,5460
2008-09-29,5430,5620,5280,5280
2008-09-30,5260,5270,4580,4820
2008-10-01,4860,5020,4830,4940
2008-10-02,4940,5020,4650,4650
2008-10-03,4575,4650,4450,4460
2008-10-06,4480,4510,3900,3950
2008-10-07,3970,4010,3430,3710
2008-10-08,3710,3730,2530,2590
2008-10-09,2870,2970,2440,2700
2008-10-10,2750,2850,1340,1520
2008-10-14,2830,3220,2730,3180
2008-10-15,3020,3170,2770,2990
2008-10-16,2890,2980,1730,1750
2008-10-17,1930,2310,1900,2200
2008-10-20,2100,2590,1830,2590
2008-10-21,2550,2880,2460,2740
2008-10-22,2600,2660,2120,2160
2008-10-23,2150,2220,1490,1950
2008-10-24,1950,1950,1080,1120
2008-10-27,1150,1400,590,660
2008-10-28,480,1230,330,1230
2008-10-29,1270,1880,970,1800
2008-10-30,1670,2630,1590,2530
2008-10-31,2550,2560,1940,1950
2008-11-04,2490,2660,2380,2600
2008-11-05,2630,3070,2540,3020
2008-11-06,2980,3040,2270,2300
2008-11-07,2300,2390,1740,2160
2008-11-10,2160,2650,2110,2620
2008-11-11,2610,2830,2190,2280
2008-11-12,2220,2280,2020,2240
2008-11-13,2290,2360,1630,1760
2008-11-14,1760,2280,1680,1980
2008-11-17,2020,2300,1700,1990
2008-11-18,1980,2080,1780,1820
2008-11-19,1750,1880,1610,1770
2008-11-20,1780,1800,1150,1180
2008-11-21,1190,1500,860,1450
2008-11-25,1850,1910,1570,1840
2008-11-26,1830,1830,1630,1640
2008-11-27,1650,1970,1640,1870
2008-11-28,1820,2030,1800,2020
2008-12-01,2010,2080,1800,1900
2008-12-02,1900,1930,1340,1380
2008-12-03,1380,1570,1300,1540
2008-12-04,1510,1600,1340,1380
2008-12-05,1370,1550,1360,1400
2008-12-08,1400,1870,1320,1870
2008-12-09,1870,2000,1780,1900
2008-12-10,1880,2220,1860,2130
2008-12-11,2120,2230,2000,2190
2008-12-12,2190,2220,1580,1800
2008-12-15,1750,2220,1720,2140
2008-12-16,2150,2160,1980,2070
2008-12-17,2040,2310,1920,2160
2008-12-18,2160,2260,2030,2170
2008-12-19,2200,2300,2090,2110
2008-12-22,2080,2290,2010,2250
2008-12-24,2090,2140,1990,2060
2008-12-25,2050,2170,2030,2170
2008-12-26,2150,2280,2130,2240
2008-12-29,2240,2280,2150,2260
2008-12-30,2230,2420,2210,2340
2009-01-05,2730,2750,2520,2580
2009-01-06,2730,2730,2550,2580
2009-01-07,2580,2850,2580,2750
2009-01-08,2700,2710,2370,2380
2009-01-09,2360,2480,2290,2360
2009-01-13,2050,2050,1880,1880
2009-01-14,1850,2040,1740,1880
2009-01-15,1880,1910,1500,1550
2009-01-16,1570,1800,1470,1750
2009-01-19,1750,1850,1700,1760
2009-01-20,1760,1790,1460,1560
2009-01-21,1560,1660,1290,1380
2009-01-22,1350,1560,1270,1540
2009-01-23,1530,1530,1230,1240
2009-01-26,1240,1310,1070,1100
2009-01-27,1100,1620,1060,1590
2009-01-28,1610,1690,1430,1620
2009-01-29,1630,1820,1600,1710
2009-01-30,1690,1690,1420,1450
2009-02-02,1440,1500,1300,1380
2009-02-03,1330,1610,1220,1280
2009-02-04,1320,1600,1260,1520
2009-02-05,1480,1610,1400,1440
2009-02-06,1460,1690,1410,1570
2009-02-09,1560,1780,1410,1420
2009-02-10,1470,1650,1410,1460
2009-02-12,1310,1370,1170,1260
2009-02-13,1230,1400,1140,1280
2009-02-16,1270,1360,1190,1230
2009-02-17,1240,1260,1110,1150
2009-02-18,1140,1150,970,1090
2009-02-19,1090,1150,1040,1080
2009-02-20,1080,1130,880,890
2009-02-23,910,930,700,890
2009-02-24,900,980,650,800
2009-02-25,810,990,720,990
2009-02-26,1000,1110,930,940
2009-02-27,950,1100,910,1070
2009-03-02,1080,1080,730,760
2009-03-03,760,800,590,720
2009-03-04,710,830,600,780
2009-03-05,820,1050,800,920
2009-03-06,910,950,660,680
2009-03-09,690,740,530,560
2009-03-10,560,620,470,550
2009-03-11,540,920,540,900
2009-03-12,850,980,660,660
2009-03-13,650,1090,640,1080
2009-03-16,1090,1270,1080,1250
2009-03-17,1280,1490,1230,1460
2009-03-18,1480,1560,1380,1490
2009-03-19,1480,1550,1410,1430
2009-03-23,1470,1770,1440,1750
2009-03-24,1770,2030,1760,1970
2009-03-25,1980,2080,1910,2010
2009-03-26,1940,2280,1930,2280
2009-03-27,2280,2430,2180,2200
2009-03-30,2210,2230,1760,1770
2009-03-31,1720,1970,1630,1690
2009-04-01,1720,1970,1660,1950
2009-04-02,1930,2340,1880,2260
2009-04-03,2290,2470,2270,2300
2009-04-06,2330,2580,2320,2460
2009-04-07,2470,2530,2360,2430
2009-04-08,2420,2420,2130,2150
2009-04-09,2150,2520,2140,2500
2009-04-10,2470,2670,2420,2540
2009-04-13,2530,2610,2450,2460
2009-04-14,2460,2570,2320,2420
2009-04-15,2420,2510,2250,2310
2009-04-16,2330,2620,2290,2320
2009-04-17,2300,2540,2270,2510
2009-04-20,2480,2540,2390,2500
2009-04-21,2490,2510,2180,2340
2009-04-22,2310,2390,2250,2320
2009-04-23,2290,2450,2210,2400
2009-04-24,2410,2450,2260,2310
2009-04-27,2320,2420,2220,2320
2009-04-28,2280,2390,2060,2080
2009-04-30,2060,2430,2050,2430
2009-05-01,2500,2620,2390,2600
2009-05-07,2620,2980,2620,2940
2009-05-08,2930,3040,2910,3030
2009-05-11,3030,3080,2910,3020
2009-05-12,2960,2970,2870,2890
2009-05-13,2920,2970,2840,2930
2009-05-14,2890,2910,2620,2700
2009-05-15,2670,2850,2620,2840
2009-05-18,2820,2820,2560,2650
2009-05-19,2700,2910,2680,2870
2009-05-20,2890,2990,2880,2900
2009-05-21,2920,2980,2750,2850
2009-05-22,2880,2890,2680,2800
2009-05-25,2780,2980,2770,2910
2009-05-26,2900,2960,2800,2910
2009-05-27,2870,3070,2800,3000
2009-05-28,3010,3070,2920,3020
2009-05-29,3020,3090,2990,3080
2009-06-01,3090,3270,3060,3260
2009-06-02,3310,3380,3260,3280
2009-06-03,3260,3350,3240,3330
2009-06-04,3340,3350,3220,3260
2009-06-05,3300,3350,3290,3350
2009-06-08,3360,3490,3350,3420
2009-06-09,3380,3430,3320,3350
