time,open,high,low,close
2007-12-21,14404,14624,14393,14606
2007-12-24,14596,14710,14587,14683
2007-12-26,14687,14707,14636,14699
2007-12-27,14690,14708,14482,14515
2007-12-28,14532,14603,14426,14483
2007-12-31,14479,14510,14357,14384
2008-01-02,14390,14432,14106,14192
2008-01-03,14204,14250,14134,14199
2008-01-04,14193,14237,13898,13943
2008-01-07,13944,14012,13838,13934
2008-01-08,13926,14014,13671,13707
2008-01-09,13698,13850,13606,13801
2008-01-10,13831,14040,13733,13900
2008-01-11,13891,13895,13646,13717
2008-01-14,13717,13890,13646,13854
2008-01-15,13854,13863,13580,13620
2008-01-16,13576,13699,13475,13546
2008-01-17,13542,13641,13210,13272
2008-01-18,13277,13440,13107,13162
2008-01-22,13162,13199,12512,13007
2008-01-23,13023,13356,12691,13328
2008-01-24,13327,13461,13240,13421
2008-01-25,13438,13546,13246,13292
2008-01-28,13297,13455,13139,13433
2008-01-29,13418,13560,13395,13527
2008-01-30,13527,13734,13412,13450
2008-01-31,13446,13754,13295,13670
2008-02-01,13672,13837,13645,13812
2008-02-04,13812,13834,13659,13668
2008-02-05,13671,13679,13317,13376
2008-02-06,13374,13448,13235,13291
2008-02-07,13293,13394,13156,13334
2008-02-08,13329,13356,13159,13233
2008-02-11,13217,13311,13127,13294
2008-02-12,13291,13527,13250,13442
2008-02-13,13436,13635,13387,13581
2008-02-14,13582,13642,13420,13452
2008-02-15,13446,13503,13333,13406
2008-02-19,13403,13575,13362,13444
2008-02-20,13443,13524,13284,13485
2008-02-21,13484,13564,13310,13377
2008-02-22,13373,13472,13217,13451
2008-02-25,13450,13651,13401,13622
2008-02-26,13616,13797,13566,13755
2008-02-27,13747,13818,13664,13749
2008-02-28,13746,13753,13597,13633
2008-02-29,13631,13639,13284,13362
2008-03-03,13335,13341,13218,13308
2008-03-04,13316,13347,13088,13278
2008-03-05,13279,13411,13205,13332
2008-03-06,13331,13391,13079,13126
2008-03-07,13125,13183,12876,12947
2008-03-10,12946,12999,12791,12835
2008-03-11,12838,13248,12809,13246
2008-03-12,13241,13366,13158,13180
2008-03-13,13178,13281,12942,13203
2008-03-14,13195,13352,12866,13036
2008-03-17,13028,13192,12723,13049
2008-03-18,13042,13461,13040,13457
2008-03-19,13442,13516,13129,13171
2008-03-20,13169,13431,13098,13380
2008-03-24,13382,13672,13369,13592
2008-03-25,13591,13658,13497,13567
2008-03-26,13566,13568,13424,13435
2008-03-27,13430,13535,13339,13373
2008-03-28,13375,13452,13243,13288
2008-03-31,13281,13377,13210,13309
2008-04-01,13303,13707,13247,13679
2008-04-02,13677,13745,13603,13671
2008-04-03,13671,13724,13580,13689
2008-04-04,13690,13816,13576,13662
2008-04-07,13661,13783,13632,13654
2008-04-08,13656,13669,13579,13662
2008-04-09,13661,13704,13515,13624
2008-04-10,13617,13700,13549,13652
2008-04-11,13648,13691,13348,13391
2008-04-14,13386,13415,13314,13368
2008-04-15,13366,13434,13316,13406
2008-04-16,13439,13716,13414,13706
2008-04-17,13708,13721,13614,13710
2008-04-18,13712,13949,13693,13862
2008-04-21,13870,13914,13804,13860
2008-04-22,13855,13889,13705,13788
2008-04-23,13791,13886,13737,13800
2008-04-24,13802,13993,13725,13883
2008-04-25,13893,13966,13790,13927
2008-04-28,13932,13984,13897,13931
2008-04-29,13931,13984,13848,13878
2008-04-30,13860,14060,13836,13859
2008-05-01,13861,14069,13833,14053
2008-05-02,14045,14185,14018,14112
2008-05-05,14095,14112,13978,14019
2008-05-06,14022,14089,13903,14080
2008-05-07,14081,14101,13839,13888
2008-05-08,13880,13952,13837,13876
2008-05-09,13869,13872,13757,13796
2008-05-12,13792,13949,13782,13916
2008-05-13,13911,13967,13827,13878
2008-05-14,13877,14046,13834,13931
2008-05-15,13928,14054,13910,14048
2008-05-16,14047,14085,13944,14035
2008-05-19,14038,14192,14014,14097
2008-05-20,14093,14099,13827,13902
2008-05-21,13897,13932,13623,13671
2008-05-22,13678,13725,13644,13668
2008-05-23,13668,13678,13512,13523
2008-05-26,13532,13552,13508,13531
2008-05-27,13532,13624,13490,13605
2008-05-28,13605,13666,13544,13651
2008-05-29,13640,13778,13601,13676
2008-05-30,13675,13739,13637,13689
2008-06-02,13679,13684,13473,13558
2008-06-03,13554,13603,13391,13456
2008-06-04,13452,13554,13395,13456
2008-06-05,13446,13672,13432,13670
2008-06-06,13672,13712,13239,13266
2008-06-09,13261,13386,13249,13347
2008-06-10,13338,13424,13224,13328
2008-06-11,13329,13385,13138,13151
2008-06-12,13151,13325,13132,13208
2008-06-13,13197,13374,13166,13352
2008-06-16,13350,13385,13263,13312
2008-06-17,13310,13403,13198,13223
2008-06-18,13226,13247,13043,13078
2008-06-19,13073,13165,13027,13094
2008-06-20,13094,13104,12866,12894
2008-06-23,12901,12962,12859,12881
2008-06-24,12879,12952,12770,12863
2008-06-25,12856,12969,12832,12857
2008-06-26,12852,12852,12495,12512
2008-06-27,12515,12562,12334,12407
2008-06-30,12415,12476,12324,12389
2008-07-01,12414,12447,12217,12429
2008-07-02,12428,12488,12242,12261
2008-07-03,12262,12373,12188,12338
2008-07-07,12291,12434,12154,12255
2008-07-08,12259,12433,12132,12425
2008-07-09,12421,12461,12180,12199
2008-07-10,12203,12310,12123,12267
2008-07-11,12275,12330,12012,12146
2008-07-14,12140,12293,12038,12085
2008-07-15,12085,12162,11862,11968
2008-07-16,11971,12282,11901,12256
2008-07-17,12245,12493,12228,12451
2008-07-18,12426,12560,12354,12551
2008-07-21,12536,12614,12458,12515
2008-07-22,12477,12653,12387,12614
2008-07-23,12616,12732,12592,12663
2008-07-24,12660,12680,12380,12401
2008-07-25,12400,12477,12355,12366
2008-07-28,12382,12397,12156,12186
2008-07-29,12179,12429,12151,12423
2008-07-30,12425,12634,12409,12630
2008-07-31,12630,12651,12391,12409
2008-08-01,12404,12488,12293,12356
2008-08-04,12360,12412,12247,12321
2008-08-05,12324,12649,12309,12635
2008-08-06,12629,12722,12557,12681
2008-08-07,12678,12679,12451,12489
2008-08-08,12490,12798,12429,12737
2008-08-11,12736,12903,12705,12819
2008-08-12,12810,12834,12636,12695
2008-08-13,12693,12711,12493,12572
2008-08-14,12574,12762,12494,12668
2008-08-15,12670,12757,12645,12713
2008-08-18,12711,12763,12476,12549
2008-08-19,12551,12559,12362,12406
2008-08-20,12402,12502,12336,12456
2008-08-21,12456,12525,12354,12458
2008-08-22,12455,12686,12424,12667
2008-08-25,12667,12677,12406,12434
2008-08-26,12436,12486,12390,12462
2008-08-27,12462,12602,12416,12547
2008-08-28,12546,12761,12493,12745
2008-08-29,12744,12748,12577,12591
2008-09-02,12597,12843,12516,12564
2008-09-03,12564,12613,12470,12591
2008-09-04,12594,12604,12232,12250
2008-09-05,12251,12297,12090,12277
2008-09-08,12390,12629,12364,12555
2008-09-09,12552,12633,12275,12297
2008-09-10,12291,12433,12239,12341
2008-09-11,12333,12514,12152,12505
2008-09-12,12510,12548,12332,12508
2008-09-15,12326,12342,11992,12006
2008-09-16,11998,12145,11782,12102
2008-09-17,12107,12200,11647,11721
2008-09-18,11730,12146,11525,12042
2008-09-19,12044,12668,12018,12416
2008-09-22,12383,12449,12054,12120
2008-09-23,12120,12202,11888,11911
2008-09-24,11917,12097,11807,11917
2008-09-25,11911,12188,11857,12075
2008-09-26,12065,12234,11857,12204
2008-09-29,12238,12256,11465,11531
2008-09-30,11512,11945,11481,11918
2008-10-01,11883,11960,11708,11944
2008-10-02,11937,11997,11525,11614
2008-10-03,11616,11884,11388,11421
2008-10-06,11395,11395,10604,11021
2008-10-07,11023,11203,10514,10595
2008-10-08,10586,10862,10198,10258
2008-10-09,10246,10525,9596,9655
2008-10-10,9651,9966,8935,9427
2008-10-13,9546,10575,9546,10565
2008-10-14,10525,10955,10142,10419
2008-10-15,10431,10462,9511,9561
2008-10-16,9568,10063,9247,10023
2008-10-17,10033,10341,9711,9828
2008-10-20,9858,10381,9757,10374
2008-10-21,10369,10384,10044,10092
2008-10-22,10097,10171,9365,9614
2008-10-23,9627,9841,9270,9831
2008-10-24,9823,9835,9037,9318
2008-10-27,9311,9637,9006,9068
2008-10-28,9080,10167,9014,10146
2008-10-29,10140,10406,9901,9911
2008-10-30,9933,10303,9930,10283
2008-10-31,10273,10485,10092,10355
2008-11-03,10352,10478,10282,10389
2008-11-04,10388,10683,10347,10644
2008-11-05,10637,10692,10138,10232
2008-11-06,10226,10238,9668,9757
2008-11-07,9735,10059,9716,10053
2008-11-10,10079,10267,9790,9944
2008-11-11,9928,9990,9591,9694
2008-11-12,9699,9835,9302,9337
2008-11-13,9337,9935,9002,9887
2008-11-14,9877,9971,9414,9428
2008-11-17,9447,9615,9288,9316
2008-11-18,9315,9586,9141,9551
2008-11-19,9537,9554,9027,9084
2008-11-20,9082,9231,8525,8544
2008-11-21,8578,9132,8493,9093
2008-11-24,9132,9644,8963,9442
2008-11-25,9431,9654,9324,9502
2008-11-26,9502,9773,9311,9755
2008-11-28,9748,9885,9659,9878
2008-12-01,9878,9890,9184,9196
2008-12-02,9217,9500,9186,9489
2008-12-03,9482,9682,9287,9636
2008-12-04,9637,9691,9312,9459
2008-12-05,9464,9741,9173,9669
2008-12-08,9664,10082,9628,9932
2008-12-09,9944,9992,9701,9777
2008-12-10,9776,9938,9697,9772
2008-12-11,9787,9868,9568,9654
2008-12-12,9645,9761,9289,9746
2008-12-15,9732,9815,9523,9661
2008-12-16,9664,10018,9627,9971
2008-12-17,9977,10020,9765,9859
2008-12-18,9874,9949,9571,9758
2008-12-19,9740,9844,9558,9613
2008-12-22,9624,9699,9414,9619
2008-12-23,9615,9658,9434,9468
2008-12-24,9467,9542,9442,9503
2008-12-26,9520,9579,9500,9552
2008-12-29,9543,9596,9388,9568
2008-12-30,9564,9727,9521,9720
2008-12-31,9720,9877,9703,9807
2009-01-02,9798,10099,9795,10038
2009-01-05,10020,10070,9921,9998
2009-01-06,9998,10128,9969,10030
2009-01-07,10025,10039,9752,9824
2009-01-08,9825,9838,9684,9776
2009-01-09,9784,9829,9591,9603
2009-01-12,9620,9628,9450,9524
2009-01-13,9524,9567,9407,9488
2009-01-14,9491,9544,9167,9239
2009-01-15,9243,9322,9025,9242
2009-01-16,9253,9405,9139,9323
2009-01-20,9349,9472,8951,9025
2009-01-21,9029,9276,8968,9258
2009-01-22,9260,9310,8987,9172
2009-01-23,9163,9188,8932,9053
2009-01-26,9061,9262,8952,9117
2009-01-27,9140,9256,9111,9173
2009-01-28,9180,9439,9159,9402
2009-01-29,9399,9402,9160,9192
2009-01-30,9198,9243,8989,9035
2009-02-02,9039,9057,8892,8967
2009-02-03,8967,9143,8920,9066
2009-02-04,9061,9203,8963,9005
2009-02-05,8999,9149,8879,9074
2009-02-06,9080,9360,9045,9334
2009-02-09,9355,9360,9210,9298
2009-02-10,9292,9305,8890,8958
2009-02-11,8956,9032,8898,8976
2009-02-12,8975,9024,8742,9017
2009-02-13,9007,9045,8848,8859
2009-02-17,8831,8852,8580,8587
2009-02-18,8600,8678,8523,8563
2009-02-19,8566,8696,8504,8542
2009-02-20,8534,8545,8308,8432
2009-02-23,8447,8577,8166,8196
2009-02-24,8200,8446,8181,8384
2009-02-25,8385,8471,8219,8308
2009-02-26,8304,8473,8238,8258
2009-02-27,8257,8285,8092,8132
2009-03-02,8123,8130,7820,7870
2009-03-03,7864,7957,7742,7749
2009-03-04,7753,8052,7684,7910
2009-03-05,7916,7941,7614,7711
2009-03-06,7707,7826,7540,7754
2009-03-09,7761,7793,7588,7608
2009-03-10,7603,8008,7586,7967
2009-03-11,7959,8095,7927,7994
2009-03-12,7998,8263,7913,8248
2009-03-13,8241,8330,8186,8312
2009-03-16,8310,8471,8252,8316
2009-03-17,8307,8497,8252,8487
2009-03-18,8487,8653,8337,8576
2009-03-19,8576,8652,8445,8485
2009-03-20,8478,8535,8332,8348
2009-03-23,8361,8880,8358,8845
2009-03-24,8843,8876,8720,8753
2009-03-25,8754,8942,8625,8813
2009-03-26,8808,9013,8803,8982
2009-03-27,8979,9001,8810,8895
2009-03-30,8865,8889,8514,8613
2009-03-31,8614,8804,8610,8695
2009-04-01,8651,8866,8559,8851
2009-04-02,8847,9156,8834,9091
2009-04-03,9088,9168,8973,9116
2009-04-06,9112,9193,8937,9049
2009-04-07,9051,9076,8844,8895
2009-04-08,8904,8971,8786,8926
2009-04-09,8923,9170,8920,9150
2009-04-13,9125,9196,9044,9128
2009-04-14,9121,9171,8978,9017
2009-04-15,9005,9128,8947,9113
2009-04-16,9114,9252,9042,9196
2009-04-17,9192,9270,9139,9217
2009-04-20,9202,9206,8918,8953
2009-04-21,8934,9066,8859,9056
2009-04-22,9057,9131,8934,8949
2009-04-23,8936,9108,8885,9048
2009-04-24,9052,9215,8987,9189
2009-04-27,9170,9207,9032,9135
2009-04-28,9122,9176,8994,9100
2009-04-29,9091,9339,9077,9258
2009-04-30,9247,9410,9216,9259
2009-05-01,9219,9325,9180,9314
2009-05-04,9306,9516,9306,9492
2009-05-05,9496,9543,9444,9515
2009-05-06,9511,9612,9420,9604
2009-05-07,9605,9703,9448,9520
2009-05-08,9518,9685,9498,9649
2009-05-11,9629,9641,9502,9535
2009-05-12,9536,9614,9460,9569
2009-05-13,9569,9600,9364,9427
2009-05-14,9421,9482,9369,9420
2009-05-15,9426,9507,9339,9400
2009-05-18,9398,9622,9309,9603
2009-05-19,9608,9683,9574,9582
2009-05-20,9574,9709,9520,9528
2009-05-21,9529,9536,9340,9428
2009-05-22,9428,9487,9375,9393
2009-05-26,9402,9618,9327,9594
2009-05-27,9577,9637,9406,9430
2009-05-28,9424,9557,9363,9517
2009-05-29,9515,9689,9485,9621
2009-06-01,9636,9877,9605,9821
2009-06-02,9817,9914,9781,9847
2009-06-03,9853,9884,9716,9802
2009-06-04,9794,9878,9759,9863
2009-06-05,9867,10033,9824,9895
2009-06-08,9883,9954,9760,9892
2009-06-09,9891,9936,9850,9875
2009-06-10,9875,9997,9770,9887
2009-06-11,9883,10013,9862,9884
2009-06-12,9877,9943,9835,9923
2009-06-15,9920,9920,9710,9752
2009-06-16,9752,9791,9632,9647
2009-06-17,9647,9696,9594,9625
2009-06-18,9625,9730,9607,9681
2009-06-19,9683,9754,9625,9664
2009-06-22,9649,9697,9463,9471
2009-06-23,9471,9514,9416,9445
2009-06-24,9446,9558,9389,9444
2009-06-25,9442,9620,9382,9602
2009-06-26,9601,9620,9530,9561
2009-06-29,9559,9664,9508,9646
2009-06-30,9646,9693,9522,9582
2009-07-01,9585,9715,9568,9636
2009-07-02,9634,9638,9420,9429
2009-07-06,9418,9471,9330,9465
2009-07-07,9466,9484,9274,9319
2009-07-08,9319,9354,9223,9304
2009-07-09,9307,9378,9280,9322
2009-07-10,9322,9322,9229,9273
2009-07-13,9274,9468,9206,9447
2009-07-14,9444,9522,9419,9492
2009-07-15,9515,9764,9515,9731
2009-07-16,9724,9879,9691,9857
2009-07-17,9854,9896,9799,9885
2009-07-20,9882,9998,9855,9993
2009-07-21,9988,10078,9950,10074
2009-07-22,10062,10095,9998,10021
2009-07-23,10025,10243,10016,10179
2009-07-24,10160,10253,10135,10246
2009-07-27,10239,10302,10178,10258
2009-07-28,10253,10276,10150,10238
2009-07-29,10235,10241,10143,10235
2009-07-30,10232,10391,10226,10278
2009-07-31,10279,10387,10259,10314
2009-08-03,10288,10443,10287,10436
2009-08-04,10434,10477,10369,10475
2009-08-05,10473,10490,10352,10433
2009-08-06,10435,10518,10359,10417
2009-08-07,10412,10592,10379,10513
2009-08-10,10509,10528,10441,10508
2009-08-11,10505,10536,10370,10404
2009-08-12,10404,10592,10348,10507
2009-08-13,10509,10620,10458,10576
2009-08-14,10574,10595,10390,10509
2009-08-17,10493,10494,10279,10308
2009-08-18,10306,10401,10294,10395
2009-08-19,10395,10487,10295,10464
2009-08-20,10465,10536,10432,10508
2009-08-21,10506,10696,10437,10677
2009-08-24,10675,10764,10662,10681
2009-08-25,10678,10805,10629,10711
2009-08-26,10709,10760,10661,10714
2009-08-27,10710,10786,10631,10755
2009-08-28,10757,10826,10673,10724
2009-08-31,10711,10746,10614,10674
2009-09-01,10682,10742,10472,10491
2009-09-02,10490,10529,10446,10465
2009-09-03,10461,10541,10435,10518
2009-09-04,10518,10630,10503,10605
2009-09-08,10598,10716,10589,10684
2009-09-09,10680,10765,10632,10726
2009-09-10,10724,10820,10692,10793
2009-09-11,10797,10837,10758,10780
2009-09-14,10780,10817,10685,10799
2009-09-15,10798,10903,10767,10852
2009-09-16,10853,10990,10843,10974
2009-09-17,10972,11046,10938,10986
2009-09-18,10985,11035,10932,10982
2009-09-21,10965,10993,10911,10967
2009-09-22,10967,11041,10959,11020
2009-09-23,11017,11106,10928,10966
2009-09-24,10962,11006,10849,10884
2009-09-25,10884,10926,10825,10868
2009-09-28,10871,11013,10820,10977
2009-09-29,10980,11024,10919,10922
2009-09-30,10922,10984,10793,10902
2009-10-01,10913,10933,10687,10720
2009-10-02,10711,10719,10585,10684
2009-10-05,10681,10817,10665,10795
2009-10-06,10795,10966,10778,10903
2009-10-07,10899,10951,10870,10922
2009-10-08,10924,11032,10919,10996
2009-10-09,10992,11063,10955,11056
2009-10-12,11058,11125,11042,11068
2009-10-13,11068,11097,11008,11058
2009-10-14,11080,11222,11080,11201
2009-10-15,11201,11256,11155,11213
2009-10-16,11219,11253,11133,11173
2009-10-19,11161,11313,11123,11260
2009-10-20,11262,11319,11185,11249
2009-10-21,11247,11317,11078,11150
2009-10-22,11138,11305,11110,11287
2009-10-23,11290,11317,11131,11180
2009-10-26,11174,11274,11042,11090
2009-10-27,11087,11148,11036,11084
2009-10-28,11089,11108,10954,10960
2009-10-29,10962,11171,10951,11152
2009-10-30,11152,11159,10881,10913
2009-11-02,10907,11061,10845,10984
2009-11-03,10989,11024,10876,10966
2009-11-04,10965,11136,10961,11034
2009-11-05,11034,11219,10971,11203
2009-11-06,11202,11256,11123,11227
2009-11-09,11228,11445,11218,11441
2009-11-10,11441,11476,11402,11466
2009-11-11,11469,11558,11460,11508
2009-11-12,11507,11538,11386,11438
2009-11-13,11435,11520,11407,11491
2009-11-16,11492,11653,11489,11617
2009-11-17,11613,11659,11578,11647
2009-11-18,11644,11676,11587,11653
2009-11-19,11653,11661,11482,11576
2009-11-20,11575,11581,11485,11552
2009-11-23,11553,11735,11543,11671
2009-11-24,11671,11690,11579,11654
2009-11-25,11658,11718,11647,11691
2009-11-27,11692,11716,11365,11541
2009-11-30,11558,11616,11500,11583
2009-12-01,11571,11743,11565,11710
2009-12-02,11709,11754,11661,11688
2009-12-03,11689,11749,11587,11601
2009-12-04,11596,11758,11549,11649
2009-12-07,11647,11684,11574,11640
2009-12-08,11640,11670,11489,11520
2009-12-09,11523,11587,11477,11579
2009-12-10,11571,11693,11552,11651
2009-12-11,11653,11737,11649,11733
2009-12-14,11735,11820,11707,11747
2009-12-15,11744,11762,11675,11708
2009-12-16,11709,11771,11676,11700
2009-12-17,11696,11706,11556,11582
2009-12-18,11578,11658,11511,11581
2009-12-21,11586,11708,11571,11652
2009-12-22,11653,11730,11643,11718
2009-12-23,11713,11760,11685,11714
2009-12-24,11710,11782,11707,11776
2009-12-28,11765,11804,11739,11797
2009-12-29,11792,11836,11787,11797
2009-12-30,11795,11804,11734,11800
2009-12-31,11795,11824,11670,11675
2010-01-04,11694,11858,11694,11829
2010-01-05,11830,11848,11765,11825
2010-01-06,11824,11854,11789,11826
2010-01-07,11828,11870,11761,11855
2010-01-08,11858,11889,11806,11876
2010-01-11,11883,11933,11847,11914
2010-01-12,11902,11913,11824,11898
2010-01-13,11899,11966,11871,11938
2010-01-14,11936,11982,11914,11973
2010-01-15,11983,11989,11818,11873
2010-01-19,11871,11997,11829,11980
2010-01-20,11975,11986,11777,11867
2010-01-21,11866,11901,11637,11648
2010-01-22,11646,11685,11421,11461
2010-01-25,11476,11559,11434,11450
2010-01-26,11459,11546,11364,11448
2010-01-27,11450,11515,11365,11505
2010-01-28,11498,11574,11315,11372
2010-01-29,11380,11502,11304,11327
2010-02-01,11323,11455,11315,11447
2010-02-02,11447,11576,11413,11534
2010-02-03,11536,11571,11497,11551
2010-02-04,11550,11565,11265,11289
2010-02-05,11288,11314,11101,11251
2010-02-08,11264,11305,11175,11205
2010-02-09,11204,11414,11188,11314
2010-02-10,11317,11367,11238,11295
2010-02-11,11297,11439,11250,11420
2010-02-12,11419,11450,11261,11427
2010-02-16,11419,11562,11377,11551
2010-02-17,11547,11610,11542,11606
2010-02-18,11608,11695,11555,11685
2010-02-19,11688,11731,11587,11688
2010-02-22,11678,11744,11662,11684
2010-02-23,11676,11724,11561,11609
2010-02-24,11608,11689,11579,11665
2010-02-25,11665,11665,11482,11626
2010-02-26,11625,11664,11568,11621
2010-03-01,11634,11713,11634,11695
2010-03-02,11692,11757,11681,11709
2010-03-03,11705,11768,11674,11697
2010-03-04,11694,11750,11661,11741
2010-03-05,11740,11871,11737,11855
2010-03-08,11854,11889,11842,11848
2010-03-09,11848,11916,11810,11874
2010-03-10,11870,11907,11830,11875
2010-03-11,11879,11922,11815,11920
2010-03-12,11918,11971,11905,11945
2010-03-15,11945,11954,11879,11948
2010-03-16,11947,12004,11931,11996
2010-03-17,11995,12078,11988,12035
2010-03-18,12035,12094,12015,12089
2010-03-19,12089,12129,12004,12059
2010-03-22,12034,12121,11989,12099
2010-03-23,12097,12203,12089,12200
2010-03-24,12199,12201,12134,12159
2010-03-25,12156,12266,12144,12163
2010-03-26,12161,12219,12125,12170
2010-03-29,12177,12229,12172,12201
2010-03-30,12197,12251,12177,12226
2010-03-31,12224,12226,12143,12169
2010-04-01,12189,12271,12178,12232
2010-04-05,12270,12300,12238,12281
2010-04-06,12282,12299,12239,12285
2010-04-07,12282,12284,12163,12221
2010-04-08,12217,12270,12163,12256
2010-04-09,12253,12328,12247,12325
2010-04-12,12342,12375,12310,12324
2010-04-13,12323,12357,12264,12335
2010-04-14,12351,12444,12347,12437
2010-04-15,12435,12475,12400,12468
2010-04-16,12467,12472,12290,12356
2010-04-19,12327,12419,12287,12416
2010-04-20,12413,12464,12394,12446
2010-04-21,12443,12471,12389,12431
2010-04-22,12421,12472,12336,12440
2010-04-23,12435,12525,12409,12514
2010-04-26,12511,12578,12500,12523
2010-04-27,12521,12540,12293,12327
2010-04-28,12323,12405,12288,12387
2010-04-29,12385,12521,12368,12507
2010-04-30,12504,12530,12324,12332
2010-05-03,12344,12503,12335,12474
2010-05-04,12473,12487,12190,12264
2010-05-05,12264,12284,12143,12206
2010-05-06,12207,12237,11212,11829
2010-05-07,11835,11952,11574,11707
2010-05-10,11837,12166,11823,12113
2010-05-11,12108,12212,11994,12081
2010-05-12,12077,12254,11987,12248
2010-05-13,12246,12289,12116,12145
2010-05-14,12139,12167,11881,11981
2010-05-17,11972,12013,11783,11971
2010-05-18,11976,12070,11833,11862
2010-05-19,11859,11879,11679,11777
2010-05-20,11777,11828,11406,11428
2010-05-21,11424,11554,11258,11532
2010-05-24,11540,11554,11406,11415
2010-05-25,11407,11412,11129,11397
2010-05-26,11392,11532,11288,11293
2010-05-27,11288,11624,11200,11607
2010-05-28,11606,11649,11455,11498
2010-06-01,11498,11583,11344,11391
2010-06-02,11391,11618,11373,11604
2010-06-03,11601,11679,11536,11630
2010-06-04,11630,11659,11252,11318
2010-06-07,11296,11347,11160,11166
2010-06-08,11170,11319,11045,11286
2010-06-09,11292,11430,11229,11275
2010-06-10,11272,11550,11241,11518
2010-06-11,11513,11587,11442,11569
2010-06-14,11579,11702,11558,11573
2010-06-15,11568,11782,11564,11764
2010-06-16,11766,11802,11694,11776
2010-06-17,11781,11839,11690,11808
2010-06-18,11805,11855,11779,11805
2010-06-21,11858,11968,11766,11828
2010-06-22,11824,11881,11655,11665
2010-06-23,11665,11741,11598,11671
2010-06-24,11668,11700,11500,11531
2010-06-25,11528,11573,11452,11536
2010-06-28,11536,11576,11475,11520
2010-06-29,11512,11550,11181,11229
2010-06-30,11233,11301,11123,11148
2010-07-01,11134,11170,10993,11094
2010-07-02,11092,11185,10984,11028
2010-07-06,11026,11228,10938,11114
2010-07-07,11110,11415,11045,11412
2010-07-08,11408,11533,11383,11524
2010-07-09,11522,11581,11483,11564
2010-07-12,11549,11618,11509,11613
2010-07-13,11610,11786,11583,11720
2010-07-14,11764,11794,11680,11738
2010-07-15,11735,11799,11615,11724
2010-07-16,11727,11753,11458,11491
2010-07-19,11478,11566,11451,11492
2010-07-20,11485,11618,11378,11610
2010-07-21,11608,11663,11445,11490
2010-07-22,11490,11746,11467,11699
2010-07-23,11691,11825,11667,11818
2010-07-26,11822,11909,11788,11889
2010-07-27,11892,11963,11867,11926
2010-07-28,11920,11959,11844,11880
2010-07-29,11883,11970,11768,11841
2010-07-30,11837,11892,11718,11849
2010-08-02,11891,12075,11880,12049
2010-08-03,12047,12061,11982,12026
2010-08-04,12023,12092,11983,12067
2010-08-05,12071,12096,12001,12067
2010-08-06,12066,12117,11905,12045
2010-08-09,12048,12114,12022,12098
2010-08-10,12093,12097,11943,12050
2010-08-11,12049,12056,11766,11769
2010-08-12,11769,11799,11655,11703
2010-08-13,11703,11789,11654,11698
2010-08-16,11704,11744,11613,11705
2010-08-17,11708,11888,11686,11790
2010-08-18,11793,11887,11741,11784
2010-08-19,11791,11857,11628,11667
2010-08-20,11664,11704,11559,11634
2010-08-23,11634,11718,11575,11589
2010-08-24,11582,11593,11402,11455
2010-08-25,11455,11510,11346,11479
2010-08-26,11481,11538,11379,11399
2010-08-27,11389,11578,11352,11573
2010-08-30,11569,11644,11407,11411
2010-08-31,11415,11498,11340,11438
2010-09-01,11466,11712,11452,11704
2010-09-02,11702,11751,11663,11741
2010-09-03,11742,11877,11717,11868
2010-09-07,11862,11903,11753,11770
2010-09-08,11766,11853,11729,11824
2010-09-09,11822,11916,11801,11836
2010-09-10,11833,11895,11819,11891
2010-09-13,11921,12001,11908,11970
2010-09-14,11967,12021,11930,11961
2010-09-15,11961,12018,11903,12007
2010-09-16,12008,12055,11950,12048
2010-09-17,12048,12126,11995,12036
2010-09-20,12029,12202,12011,12169
2010-09-21,12170,12263,12135,12192
2010-09-22,12193,12237,12138,12171
2010-09-23,12171,12210,12071,12104
2010-09-24,12104,12299,12089,12282
2010-09-27,12294,12349,12239,12248
2010-09-28,12250,12320,12162,12286
2010-09-29,12289,12328,12233,12278
2010-09-30,12276,12385,12178,12221
2010-10-01,12215,12305,12211,12266
2010-10-04,12269,12290,12136,12205
2010-10-05,12199,12400,12188,12362
2010-10-06,12363,12414,12356,12404
2010-10-07,12403,12472,12333,12410
2010-10-08,12411,12472,12308,12445
2010-10-11,12449,12482,12419,12461
2010-10-12,12458,12495,12351,12455
2010-10-13,12458,12598,12450,12542
2010-10-14,12543,12597,12463,12550
2010-10-15,12556,12602,12451,12522
2010-10-18,12509,12601,12436,12543
2010-10-19,12542,12560,12359,12441
2010-10-20,12437,12600,12401,12561
2010-10-21,12559,12662,12512,12581
2010-10-22,12583,12621,12558,12588
2010-10-25,12591,12698,12584,12613
2010-10-26,12609,12633,12535,12622
2010-10-27,12625,12648,12468,12570
2010-10-28,12568,12635,12500,12547
2010-10-29,12552,12581,12494,12564
2010-11-01,12566,12694,12507,12588
2010-11-02,12588,12670,12572,12650
2010-11-03,12650,12685,12545,12675
2010-11-04,12678,12893,12662,12885
2010-11-05,12878,12929,12844,12874
2010-11-08,12868,12884,12819,12860
2010-11-09,12855,12898,12765,12811
2010-11-10,12808,12834,12719,12800
2010-11-11,12807,12807,12694,12740
2010-11-12,12741,12749,12604,12650
2010-11-15,12649,12744,12621,12671
2010-11-16,12666,12668,12445,12482
2010-11-17,12485,12526,12465,12493
2010-11-18,12490,12678,12489,12674
2010-11-19,12671,12690,12593,12677
